game_id,season,week,team,def_value_pre,def_value_post
2014_09_LAR_SF,2014,9,SF,3.137,4.328
2014_10_SF_NO,2014,10,SF,4.328,4.5
2014_11_SF_NYG,2014,11,SF,4.5,7.485
2014_12_WAS_SF,2014,12,SF,7.485,9.189
2014_13_SEA_SF,2014,13,SF,9.189,9.187
2014_14_SF_OAK,2014,14,SF,9.187,6.367
2014_15_SF_SEA,2014,15,SF,6.367,8.592
2014_16_LAC_SF,2014,16,SF,8.592,7.893
2014_17_ARI_SF,2014,17,SF,7.893,7.201
2015_01_MIN_SF,2015,1,SF,4.616,5.368
2015_02_SF_PIT,2015,2,SF,5.368,2.453
2015_03_SF_ARI,2015,3,SF,2.453,0.986
2015_04_GB_SF,2015,4,SF,0.986,1.632
2015_05_SF_NYG,2015,5,SF,1.632,-1.934
2015_06_BAL_SF,2015,6,SF,-1.934,-2.706
2015_07_SEA_SF,2015,7,SF,-2.706,-1.04
2015_08_SF_LAR,2015,8,SF,-1.04,-1.988
2015_09_ATL_SF,2015,9,SF,-1.988,-1.869
2015_11_SF_SEA,2015,11,SF,-1.869,-3.865
2015_12_ARI_SF,2015,12,SF,-3.865,-3.484
2015_13_SF_CHI,2015,13,SF,-3.484,-1.974
2015_14_SF_CLE,2015,14,SF,-1.974,-2.766
2015_15_CIN_SF,2015,15,SF,-2.766,-2.937
2015_16_SF_DET,2015,16,SF,-2.937,-4.885
2015_17_LAR_SF,2015,17,SF,-4.885,-5.116
2016_01_LAR_SF,2016,1,SF,-3.28,-0.862
2016_02_SF_CAR,2016,2,SF,-0.862,-2.72
2016_03_SF_SEA,2016,3,SF,-2.72,-2.321
2016_04_DAL_SF,2016,4,SF,-2.321,-3.371
2016_05_ARI_SF,2016,5,SF,-3.371,-2.665
2016_06_SF_BUF,2016,6,SF,-2.665,-3.728
2016_07_TB_SF,2016,7,SF,-3.728,-4.398
2016_09_NO_SF,2016,9,SF,-4.398,-4.624
2016_10_SF_ARI,2016,10,SF,-4.624,-5.362
2016_11_NE_SF,2016,11,SF,-5.362,-5.945
2016_12_SF_MIA,2016,12,SF,-5.945,-7.835
2016_13_SF_CHI,2016,13,SF,-7.835,-7.558
2016_14_NYJ_SF,2016,14,SF,-7.558,-6.47
2016_15_SF_ATL,2016,15,SF,-6.47,-7.403
2016_16_SF_LAR,2016,16,SF,-7.403,-4.609
2016_17_SEA_SF,2016,17,SF,-4.609,-4.585
2017_01_CAR_SF,2017,1,SF,-2.939,-2.436
2017_02_SF_SEA,2017,2,SF,-2.436,-1.846
2017_03_LAR_SF,2017,3,SF,-1.846,-5.057
2017_04_SF_ARI,2017,4,SF,-5.057,-5.034
2017_05_SF_IND,2017,5,SF,-5.034,-5.916
2017_06_SF_WAS,2017,6,SF,-5.916,-7.061
2017_07_DAL_SF,2017,7,SF,-7.061,-8.223
2017_08_SF_PHI,2017,8,SF,-8.223,-7.009
2017_09_ARI_SF,2017,9,SF,-7.009,-6.76
2017_10_NYG_SF,2017,10,SF,-6.76,-7.691
2017_12_SEA_SF,2017,12,SF,-7.691,-7.912
2017_13_SF_CHI,2017,13,SF,-7.912,-7.796
2017_14_SF_HOU,2017,14,SF,-7.796,-7.286
2017_15_TEN_SF,2017,15,SF,-7.286,-8.526
2017_16_JAX_SF,2017,16,SF,-8.526,-8.703
2017_17_SF_LAR,2017,17,SF,-8.703,-7.757
2018_01_SF_MIN,2018,1,SF,-4.972,-5.802
2018_02_DET_SF,2018,2,SF,-5.802,-7.175
2018_03_SF_KC,2018,3,SF,-7.175,-8.03
2018_04_SF_LAC,2018,4,SF,-8.03,-7.768
2018_05_ARI_SF,2018,5,SF,-7.768,-6.961
2018_06_SF_GB,2018,6,SF,-6.961,-7.579
2018_07_LAR_SF,2018,7,SF,-7.579,-7.703
2018_08_SF_ARI,2018,8,SF,-7.703,-8.708
2018_09_OAK_SF,2018,9,SF,-8.708,-6.094
2018_10_NYG_SF,2018,10,SF,-6.094,-6.638
2018_12_SF_TB,2018,12,SF,-6.638,-8.706
2018_13_SF_SEA,2018,13,SF,-8.706,-8.548
2018_14_DEN_SF,2018,14,SF,-8.548,-8.037
2018_15_SEA_SF,2018,15,SF,-8.037,-8.191
2018_16_CHI_SF,2018,16,SF,-8.191,-8.143
2018_17_SF_LAR,2018,17,SF,-8.143,-8.777
2019_01_SF_TB,2019,1,SF,-5.626,-2.789
2019_02_SF_CIN,2019,2,SF,-2.789,-2.397
2019_03_PIT_SF,2019,3,SF,-2.397,-1.946
2019_05_CLE_SF,2019,5,SF,-1.946,1.975
2019_06_SF_LAR,2019,6,SF,1.975,4.716
2019_07_SF_WAS,2019,7,SF,4.716,6.158
2019_08_CAR_SF,2019,8,SF,6.158,9.851
2019_09_SF_ARI,2019,9,SF,9.851,7.76
2019_10_SEA_SF,2019,10,SF,7.76,8.593
2019_11_ARI_SF,2019,11,SF,8.593,7.302
2019_12_GB_SF,2019,12,SF,7.302,9.559
2019_13_SF_BAL,2019,13,SF,9.559,8.893
2019_14_SF_NO,2019,14,SF,8.893,4.673
2019_15_ATL_SF,2019,15,SF,4.673,4.649
2019_16_LAR_SF,2019,16,SF,4.649,3.596
2019_17_SF_SEA,2019,17,SF,3.596,2.688
2019_19_MIN_SF,2019,19,SF,2.688,5.114
2019_20_GB_SF,2019,20,SF,5.114,4.758
2019_21_SF_KC,2019,21,SF,4.758,5.174
2020_01_ARI_SF,2020,1,SF,3.317,1.839
2020_02_SF_NYJ,2020,2,SF,1.839,1.455
2020_03_SF_NYG,2020,3,SF,1.455,2.295
2020_04_PHI_SF,2020,4,SF,2.295,2.125
2020_05_MIA_SF,2020,5,SF,2.125,-0.12
2020_06_LAR_SF,2020,6,SF,-0.12,0.78
2020_07_SF_NE,2020,7,SF,0.78,3.65
2020_08_SF_SEA,2020,8,SF,3.65,2.369
2020_09_GB_SF,2020,9,SF,2.369,0.452
2020_10_SF_NO,2020,10,SF,0.452,2.077
2020_12_SF_LAR,2020,12,SF,2.077,3.603
2020_13_BUF_SF,2020,13,SF,3.603,-0.23
2020_14_WAS_SF,2020,14,SF,-0.23,1.582
2020_15_SF_DAL,2020,15,SF,1.582,0.427
2020_16_SF_ARI,2020,16,SF,0.427,0.85
2020_17_SEA_SF,2020,17,SF,0.85,0.412
2021_01_SF_DET,2021,1,SF,0.264,-1.562
2021_02_SF_PHI,2021,2,SF,-1.562,-2.319
2021_03_GB_SF,2021,3,SF,-2.319,-2.962
2021_04_SEA_SF,2021,4,SF,-2.962,-2.645
2021_05_SF_ARI,2021,5,SF,-2.645,-2.026
2021_07_IND_SF,2021,7,SF,-2.026,-3.064
2021_08_SF_CHI,2021,8,SF,-3.064,-4.947
2021_09_ARI_SF,2021,9,SF,-4.947,-6.611
2021_10_LAR_SF,2021,10,SF,-6.611,-4.21
2021_11_SF_JAX,2021,11,SF,-4.21,-3.633
2021_12_MIN_SF,2021,12,SF,-3.633,-2.299
2021_13_SF_SEA,2021,13,SF,-2.299,-2.395
2021_14_SF_CIN,2021,14,SF,-2.395,-3.087
2021_15_ATL_SF,2021,15,SF,-3.087,-2.284
2021_16_SF_TEN,2021,16,SF,-2.284,-2.332
2021_17_HOU_SF,2021,17,SF,-2.332,-0.866
2021_18_SF_LAR,2021,18,SF,-0.866,0.077
2021_19_SF_DAL,2021,19,SF,0.077,1.274
2021_20_SF_GB,2021,20,SF,1.274,3.069
2021_21_SF_LAR,2021,21,SF,3.069,2.015
2022_01_SF_CHI,2022,1,SF,1.291,1.252
2022_02_SEA_SF,2022,2,SF,1.252,0.543
2022_03_SF_DEN,2022,3,SF,0.543,1.407
2022_04_LAR_SF,2022,4,SF,1.407,2.961
2022_05_SF_CAR,2022,5,SF,2.961,3.586
2022_06_SF_ATL,2022,6,SF,3.586,0.812
2022_07_KC_SF,2022,7,SF,0.812,-1.096
2022_08_SF_LAR,2022,8,SF,-1.096,-1.742
2022_10_LAC_SF,2022,10,SF,-1.742,0.242
2022_11_SF_ARI,2022,11,SF,0.242,0.013
2022_12_NO_SF,2022,12,SF,0.013,0.393
2022_13_MIA_SF,2022,13,SF,0.393,2.163
2022_14_TB_SF,2022,14,SF,2.163,3.522
2022_15_SF_SEA,2022,15,SF,3.522,2.524
2022_16_WAS_SF,2022,16,SF,2.524,2.766
2022_17_SF_OAK,2022,17,SF,2.766,-1.017
2022_18_ARI_SF,2022,18,SF,-1.017,-0.005
2022_19_SEA_SF,2022,19,SF,-0.005,-0.212
2022_20_DAL_SF,2022,20,SF,-0.212,1.166
2022_21_SF_PHI,2022,21,SF,1.166,2.239
2023_01_SF_PIT,2023,1,SF,1.435,1.794
2023_02_SF_LAR,2023,2,SF,1.794,1.532
2023_03_NYG_SF,2023,3,SF,1.532,3.088
2023_04_ARI_SF,2023,4,SF,3.088,0.89
2023_05_DAL_SF,2023,5,SF,0.89,4.487
2023_06_SF_CLE,2023,6,SF,4.487,5.719
2023_07_SF_MIN,2023,7,SF,5.719,2.996
2023_08_CIN_SF,2023,8,SF,2.996,0.448
2023_10_SF_JAX,2023,10,SF,0.448,3.891
2023_11_TB_SF,2023,11,SF,3.891,4.647
2023_12_SF_SEA,2023,12,SF,4.647,6.758
2023_13_SF_PHI,2023,13,SF,6.758,6.714
2023_14_SEA_SF,2023,14,SF,6.714,7.226
2023_15_SF_ARI,2023,15,SF,7.226,7.176
2023_16_BAL_SF,2023,16,SF,7.176,6.226
2023_17_SF_WAS,2023,17,SF,6.226,6.947
2023_18_LAR_SF,2023,18,SF,6.947,5.921
2023_20_GB_SF,2023,20,SF,5.921,7.127
2023_21_DET_SF,2023,21,SF,7.127,7.751
2023_22_SF_KC,2023,22,SF,7.751,5.382
2024_01_NYJ_SF,2024,1,SF,3.45,4.976
2024_02_SF_MIN,2024,2,SF,4.976,3.136
2024_03_SF_LAR,2024,3,SF,3.136,3.1
2024_04_NE_SF,2024,4,SF,3.1,5.303
2024_05_ARI_SF,2024,5,SF,5.303,4.342
2024_06_SF_SEA,2024,6,SF,4.342,5.139
2024_07_KC_SF,2024,7,SF,5.139,6.801
2024_08_DAL_SF,2024,8,SF,6.801,7.68
2024_10_SF_TB,2024,10,SF,7.68,9.047
2024_11_SEA_SF,2024,11,SF,9.047,8.903
2024_12_SF_GB,2024,12,SF,8.903,9.257
2024_13_SF_BUF,2024,13,SF,9.257,8.388
2024_14_CHI_SF,2024,14,SF,8.388,8.924
2024_15_LAR_SF,2024,15,SF,8.924,9.839
2024_16_SF_MIA,2024,16,SF,9.839,9.717
2024_17_DET_SF,2024,17,SF,9.717,8.145
2024_18_SF_ARI,2024,18,SF,8.145,5.22
2025_01_SF_SEA,2025,1,SF,3.346,3.765
2025_02_SF_NO,2025,2,SF,3.765,1.209
2025_03_ARI_SF,2025,3,SF,1.209,1.824
2025_04_JAX_SF,2025,4,SF,1.824,1.527
2025_05_SF_LAR,2025,5,SF,1.527,-1.032
2025_06_SF_TB,2025,6,SF,-1.032,-1.506
2025_07_ATL_SF,2025,7,SF,-1.506,-1.086
2025_08_SF_HOU,2025,8,SF,-1.086,-4.042
2025_09_SF_NYG,2025,9,SF,-4.042,-6.137
2025_10_LAR_SF,2025,10,SF,-6.137,-6.692
2025_11_SF_ARI,2025,11,SF,-6.692,-10.441
2025_12_CAR_SF,2025,12,SF,-10.441,-9.144
2025_13_SF_CLE,2025,13,SF,-9.144,-9.106
2025_15_TEN_SF,2025,15,SF,-9.106,-9.917
2025_16_SF_IND,2025,16,SF,-9.917,-10.57
2025_17_CHI_SF,2025,17,SF,-10.57,-11.574
2025_18_SEA_SF,2025,18,SF,-11.574,-10.923
2025_19_SF_PHI,2025,19,SF,-10.923,-9.938
2025_20_SF_SEA,2025,20,SF,-9.938,-8.94
2026_01_SF_LAR,2026,1,SF,-5.731,-3.489
1999_01_NYG_TB,1999,1,TB,0.0,0.597
1999_02_TB_PHI,1999,2,TB,0.597,1.214
1999_03_DEN_TB,1999,3,TB,1.214,1.816
1999_04_TB_MIN,1999,4,TB,1.816,-2.207
1999_05_TB_GB,1999,5,TB,-2.207,-3.226
1999_07_CHI_TB,1999,7,TB,-3.226,-1.475
1999_08_TB_DET,1999,8,TB,-1.475,-1.714
1999_09_TB_NO,1999,9,TB,-1.714,-2.625
1999_10_KC_TB,1999,10,TB,-2.625,-2.656
1999_11_ATL_TB,1999,11,TB,-2.656,-1.044
1999_12_TB_SEA,1999,12,TB,-1.044,1.781
1999_13_MIN_TB,1999,13,TB,1.781,2.89
1999_14_DET_TB,1999,14,TB,2.89,3.935
1999_15_TB_OAK,1999,15,TB,3.935,3.802
1999_16_GB_TB,1999,16,TB,3.802,3.975
1999_17_TB_CHI,1999,17,TB,3.975,4.221
1999_19_WAS_TB,1999,19,TB,4.221,5.169
1999_20_TB_LAR,1999,20,TB,5.169,5.541
2000_01_TB_NE,2000,1,TB,3.552,3.019
2000_02_CHI_TB,2000,2,TB,3.019,5.157
2000_03_TB_DET,2000,3,TB,5.157,4.866
2000_04_NYJ_TB,2000,4,TB,4.866,5.928
2000_05_TB_WAS,2000,5,TB,5.928,5.766
2000_06_TB_MIN,2000,6,TB,5.766,4.151
2000_08_DET_TB,2000,8,TB,4.151,6.508
2000_09_MIN_TB,2000,9,TB,6.508,6.608
2000_10_TB_ATL,2000,10,TB,6.608,8.074
2000_11_GB_TB,2000,11,TB,8.074,8.374
2000_12_TB_CHI,2000,12,TB,8.374,8.203
2000_13_BUF_TB,2000,13,TB,8.203,7.44
2000_14_DAL_TB,2000,14,TB,7.44,7.982
2000_15_TB_MIA,2000,15,TB,7.982,10.217
2000_16_LAR_TB,2000,16,TB,10.217,10.894
2000_17_TB_GB,2000,17,TB,10.894,11.103
2000_18_TB_PHI,2000,18,TB,11.103,9.31
2001_01_TB_DAL,2001,1,TB,5.967,7.641
2001_03_TB_MIN,2001,3,TB,7.641,5.465
2001_04_GB_TB,2001,4,TB,5.465,6.243
2001_05_TB_TEN,2001,5,TB,6.243,4.442
2001_06_PIT_TB,2001,6,TB,4.442,5.592
2001_07_MIN_TB,2001,7,TB,5.592,6.621
2001_08_TB_GB,2001,8,TB,6.621,7.306
2001_09_TB_DET,2001,9,TB,7.306,7.53
2001_10_CHI_TB,2001,10,TB,7.53,6.805
2001_11_TB_LAR,2001,11,TB,6.805,7.762
2001_12_TB_CIN,2001,12,TB,7.762,8.632
2001_13_DET_TB,2001,13,TB,8.632,8.776
2001_14_TB_CHI,2001,14,TB,8.776,8.751
2001_15_NO_TB,2001,15,TB,8.751,9.953
2001_16_BAL_TB,2001,16,TB,9.953,11.266
2001_17_PHI_TB,2001,17,TB,11.266,11.566
2001_18_TB_PHI,2001,18,TB,11.566,10.37
2002_01_NO_TB,2002,1,TB,6.647,5.942
2002_02_TB_BAL,2002,2,TB,5.942,7.498
2002_03_LAR_TB,2002,3,TB,7.498,10.007
2002_04_TB_CIN,2002,4,TB,10.007,11.503
2002_05_TB_ATL,2002,5,TB,11.503,12.418
2002_06_CLE_TB,2002,6,TB,12.418,13.146
2002_07_TB_PHI,2002,7,TB,13.146,14.253
2002_08_TB_CAR,2002,8,TB,14.253,16.802
2002_09_MIN_TB,2002,9,TB,16.802,18.312
2002_11_CAR_TB,2002,11,TB,18.312,18.839
2002_12_GB_TB,2002,12,TB,18.839,20.984
2002_13_TB_NO,2002,13,TB,20.984,21.006
2002_14_ATL_TB,2002,14,TB,21.006,22.192
2002_15_TB_DET,2002,15,TB,22.192,21.63
2002_16_PIT_TB,2002,16,TB,21.63,19.852
2002_17_TB_CHI,2002,17,TB,19.852,21.537
2002_19_SF_TB,2002,19,TB,21.537,24.506
2002_20_TB_PHI,2002,20,TB,24.506,24.733
2002_21_OAK_TB,2002,21,TB,24.733,27.672
2003_01_TB_PHI,2003,1,TB,17.738,18.429
2003_02_CAR_TB,2003,2,TB,18.429,19.374
2003_03_TB_ATL,2003,3,TB,19.374,19.365
2003_05_IND_TB,2003,5,TB,19.365,17.196
2003_06_TB_WAS,2003,6,TB,17.196,17.368
2003_07_TB_SF,2003,7,TB,17.368,16.46
2003_08_DAL_TB,2003,8,TB,16.46,17.779
2003_09_NO_TB,2003,9,TB,17.779,18.349
2003_10_TB_CAR,2003,10,TB,18.349,16.942
2003_11_GB_TB,2003,11,TB,16.942,17.652
2003_12_NYG_TB,2003,12,TB,17.652,18.997
2003_13_TB_JAX,2003,13,TB,18.997,16.631
2003_14_TB_NO,2003,14,TB,16.631,16.078
2003_15_HOU_TB,2003,15,TB,16.078,17.034
2003_16_ATL_TB,2003,16,TB,17.034,15.917
2003_17_TB_TEN,2003,17,TB,15.917,13.616
2004_01_TB_WAS,2004,1,TB,8.728,8.999
2004_02_SEA_TB,2004,2,TB,8.999,10.816
2004_03_TB_OAK,2004,3,TB,10.816,11.714
2004_04_DEN_TB,2004,4,TB,11.714,11.861
2004_05_TB_NO,2004,5,TB,11.861,11.428
2004_06_TB_LAR,2004,6,TB,11.428,10.735
2004_07_CHI_TB,2004,7,TB,10.735,11.053
2004_09_KC_TB,2004,9,TB,11.053,9.103
2004_10_TB_ATL,2004,10,TB,9.103,8.904
2004_11_SF_TB,2004,11,TB,8.904,10.907
2004_12_TB_CAR,2004,12,TB,10.907,10.777
2004_13_ATL_TB,2004,13,TB,10.777,12.882
2004_14_TB_LAC,2004,14,TB,12.882,13.063
2004_15_NO_TB,2004,15,TB,13.063,13.579
2004_16_CAR_TB,2004,16,TB,13.579,10.391
2004_17_TB_ARI,2004,17,TB,10.391,11.458
2005_01_TB_MIN,2005,1,TB,7.345,8.603
2005_02_BUF_TB,2005,2,TB,8.603,9.433
2005_03_TB_GB,2005,3,TB,9.433,10.571
2005_04_DET_TB,2005,4,TB,10.571,10.779
2005_05_TB_NYJ,2005,5,TB,10.779,10.974
2005_06_MIA_TB,2005,6,TB,10.974,11.238
2005_08_TB_SF,2005,8,TB,11.238,11.563
2005_09_CAR_TB,2005,9,TB,11.563,10.95
2005_10_WAS_TB,2005,10,TB,10.95,10.234
2005_11_TB_ATL,2005,11,TB,10.234,8.179
2005_12_CHI_TB,2005,12,TB,8.179,7.81
2005_13_TB_NO,2005,13,TB,7.81,10.217
2005_14_TB_CAR,2005,14,TB,10.217,9.891
2005_15_TB_NE,2005,15,TB,9.891,8.377
2005_16_ATL_TB,2005,16,TB,8.377,7.951
2005_17_NO_TB,2005,17,TB,7.951,7.907
2005_18_WAS_TB,2005,18,TB,7.907,9.615
2006_01_BAL_TB,2006,1,TB,6.163,5.862
2006_02_TB_ATL,2006,2,TB,5.862,3.629
2006_03_CAR_TB,2006,3,TB,3.629,2.797
2006_05_TB_NO,2006,5,TB,2.797,1.743
2006_06_CIN_TB,2006,6,TB,1.743,1.223
2006_07_PHI_TB,2006,7,TB,1.223,0.075
2006_08_TB_NYG,2006,8,TB,0.075,0.384
2006_09_NO_TB,2006,9,TB,0.384,-1.989
2006_10_TB_CAR,2006,10,TB,-1.989,-2.927
2006_11_WAS_TB,2006,11,TB,-2.927,-3.771
2006_12_TB_DAL,2006,12,TB,-3.771,-7.266
2006_13_TB_PIT,2006,13,TB,-7.266,-7.126
2006_14_ATL_TB,2006,14,TB,-7.126,-5.124
2006_15_TB_CHI,2006,15,TB,-5.124,-6.715
2006_16_TB_CLE,2006,16,TB,-6.715,-3.347
2006_17_SEA_TB,2006,17,TB,-3.347,-3.768
2007_01_TB_SEA,2007,1,TB,-2.415,-3.116
2007_02_NO_TB,2007,2,TB,-3.116,-2.3
2007_03_LAR_TB,2007,3,TB,-2.3,0.513
2007_04_TB_CAR,2007,4,TB,0.513,1.744
2007_05_TB_IND,2007,5,TB,1.744,0.551
2007_06_TEN_TB,2007,6,TB,0.551,1.217
2007_07_TB_DET,2007,7,TB,1.217,0.71
2007_08_JAX_TB,2007,8,TB,0.71,1.019
2007_09_ARI_TB,2007,9,TB,1.019,3.199
2007_11_TB_ATL,2007,11,TB,3.199,4.776
2007_12_WAS_TB,2007,12,TB,4.776,4.774
2007_13_TB_NO,2007,13,TB,4.774,4.483
2007_14_TB_HOU,2007,14,TB,4.483,1.073
2007_15_ATL_TB,2007,15,TB,1.073,3.329
2007_16_TB_SF,2007,16,TB,3.329,3.262
2007_17_CAR_TB,2007,17,TB,3.262,1.93
2007_18_NYG_TB,2007,18,TB,1.93,0.253
2008_01_TB_NO,2008,1,TB,0.162,-1.782
2008_02_ATL_TB,2008,2,TB,-1.782,1.342
2008_03_TB_CHI,2008,3,TB,1.342,0.534
2008_04_GB_TB,2008,4,TB,0.534,2.516
2008_05_TB_DEN,2008,5,TB,2.516,1.669
2008_06_CAR_TB,2008,6,TB,1.669,3.411
2008_07_SEA_TB,2008,7,TB,3.411,3.675
2008_08_TB_DAL,2008,8,TB,3.675,4.448
2008_09_TB_KC,2008,9,TB,4.448,3.242
2008_11_MIN_TB,2008,11,TB,3.242,3.807
2008_12_TB_DET,2008,12,TB,3.807,5.468
2008_13_NO_TB,2008,13,TB,5.468,7.184
2008_14_TB_CAR,2008,14,TB,7.184,7.641
2008_15_TB_ATL,2008,15,TB,7.641,7.775
2008_16_LAC_TB,2008,16,TB,7.775,5.603
2008_17_OAK_TB,2008,17,TB,5.603,4.785
2009_01_DAL_TB,2009,1,TB,3.067,0.993
2009_02_TB_BUF,2009,2,TB,0.993,0.046
2009_03_NYG_TB,2009,3,TB,0.046,-0.661
2009_04_TB_WAS,2009,4,TB,-0.661,1.221
2009_05_TB_PHI,2009,5,TB,1.221,-0.448
2009_06_CAR_TB,2009,6,TB,-0.448,0.89
2009_07_NE_TB,2009,7,TB,0.89,0.396
2009_09_GB_TB,2009,9,TB,0.396,2.262
2009_10_TB_MIA,2009,10,TB,2.262,1.825
2009_11_NO_TB,2009,11,TB,1.825,1.615
2009_12_TB_ATL,2009,12,TB,1.615,2.397
2009_13_TB_CAR,2009,13,TB,2.397,2.197
2009_14_NYJ_TB,2009,14,TB,2.197,2.522
2009_15_TB_SEA,2009,15,TB,2.522,3.762
2009_16_TB_NO,2009,16,TB,3.762,2.405
2009_17_ATL_TB,2009,17,TB,2.405,2.538
2010_01_CLE_TB,2010,1,TB,1.627,1.788
2010_02_TB_CAR,2010,2,TB,1.788,3.351
2010_03_PIT_TB,2010,3,TB,3.351,2.055
2010_05_TB_CIN,2010,5,TB,2.055,2.579
2010_06_NO_TB,2010,6,TB,2.579,2.373
2010_07_LAR_TB,2010,7,TB,2.373,2.314
2010_08_TB_ARI,2010,8,TB,2.314,2.067
2010_09_TB_ATL,2010,9,TB,2.067,0.443
2010_10_CAR_TB,2010,10,TB,0.443,0.124
2010_11_TB_SF,2010,11,TB,0.124,1.433
2010_12_TB_BAL,2010,12,TB,1.433,1.296
2010_13_ATL_TB,2010,13,TB,1.296,3.059
2010_14_TB_WAS,2010,14,TB,3.059,2.044
2010_15_DET_TB,2010,15,TB,2.044,-0.146
2010_16_SEA_TB,2010,16,TB,-0.146,-0.316
2010_17_TB_NO,2010,17,TB,-0.316,1.132
2011_01_DET_TB,2011,1,TB,0.726,-1.468
2011_02_TB_MIN,2011,2,TB,-1.468,-2.062
2011_03_ATL_TB,2011,3,TB,-2.062,-1.278
2011_04_IND_TB,2011,4,TB,-1.278,-1.542
2011_05_TB_SF,2011,5,TB,-1.542,-2.808
2011_06_NO_TB,2011,6,TB,-2.808,-2.207
2011_07_CHI_TB,2011,7,TB,-2.207,-1.09
2011_09_TB_NO,2011,9,TB,-1.09,-2.536
2011_10_HOU_TB,2011,10,TB,-2.536,-2.814
2011_11_TB_GB,2011,11,TB,-2.814,-2.758
2011_12_TB_TEN,2011,12,TB,-2.758,-1.19
2011_13_CAR_TB,2011,13,TB,-1.19,-3.015
2011_14_TB_JAX,2011,14,TB,-3.015,-3.333
2011_15_DAL_TB,2011,15,TB,-3.333,-4.308
2011_16_TB_CAR,2011,16,TB,-4.308,-6.371
2011_17_TB_ATL,2011,17,TB,-6.371,-6.262
2012_01_CAR_TB,2012,1,TB,-4.014,-3.152
2012_02_TB_NYG,2012,2,TB,-3.152,-4.65
2012_03_TB_DAL,2012,3,TB,-4.65,-3.734
2012_04_WAS_TB,2012,4,TB,-3.734,-5.8
2012_06_KC_TB,2012,6,TB,-5.8,-5.072
2012_07_NO_TB,2012,7,TB,-5.072,-6.521
2012_08_TB_MIN,2012,8,TB,-6.521,-6.445
2012_09_TB_OAK,2012,9,TB,-6.445,-7.501
2012_10_LAC_TB,2012,10,TB,-7.501,-8.817
2012_11_TB_CAR,2012,11,TB,-8.817,-8.778
2012_12_ATL_TB,2012,12,TB,-8.778,-9.371
2012_13_TB_DEN,2012,13,TB,-9.371,-9.256
2012_14_PHI_TB,2012,14,TB,-9.256,-11.31
2012_15_TB_NO,2012,15,TB,-11.31,-13.473
2012_16_LAR_TB,2012,16,TB,-13.473,-12.543
2012_17_TB_ATL,2012,17,TB,-12.543,-12.184
2013_01_TB_NYJ,2013,1,TB,-7.81,-8.031
2013_02_NO_TB,2013,2,TB,-8.031,-5.075
2013_03_TB_NE,2013,3,TB,-5.075,-4.196
2013_04_ARI_TB,2013,4,TB,-4.196,-3.209
2013_06_PHI_TB,2013,6,TB,-3.209,-6.097
2013_07_TB_ATL,2013,7,TB,-6.097,-7.313
2013_08_CAR_TB,2013,8,TB,-7.313,-8.405
2013_09_TB_SEA,2013,9,TB,-8.405,-9.108
2013_10_MIA_TB,2013,10,TB,-9.108,-9.449
2013_11_ATL_TB,2013,11,TB,-9.449,-6.849
2013_12_TB_DET,2013,12,TB,-6.849,-5.561
2013_13_TB_CAR,2013,13,TB,-5.561,-7.169
2013_14_BUF_TB,2013,14,TB,-7.169,-3.157
2013_15_SF_TB,2013,15,TB,-3.157,-4.145
2013_16_TB_LAR,2013,16,TB,-4.145,-5.057
2013_17_TB_NO,2013,17,TB,-5.057,-8.399
2014_01_CAR_TB,2014,1,TB,-5.384,-7.186
2014_02_LAR_TB,2014,2,TB,-7.186,-8.11
2014_03_TB_ATL,2014,3,TB,-8.11,-10.295
2014_04_TB_PIT,2014,4,TB,-10.295,-10.961
2014_05_TB_NO,2014,5,TB,-10.961,-10.523
2014_06_BAL_TB,2014,6,TB,-10.523,-13.475
2014_08_MIN_TB,2014,8,TB,-13.475,-14.075
2014_09_TB_CLE,2014,9,TB,-14.075,-13.436
2014_10_ATL_TB,2014,10,TB,-13.436,-12.649
2014_11_TB_WAS,2014,11,TB,-12.649,-11.035
2014_12_TB_CHI,2014,12,TB,-11.035,-9.479
2014_13_CIN_TB,2014,13,TB,-9.479,-8.016
2014_14_TB_DET,2014,14,TB,-8.016,-9.783
2014_15_TB_CAR,2014,15,TB,-9.783,-10.253
2014_16_GB_TB,2014,16,TB,-10.253,-10.573
2014_17_NO_TB,2014,17,TB,-10.573,-7.399
2015_01_TEN_TB,2015,1,TB,-4.742,-6.459
2015_02_TB_NO,2015,2,TB,-6.459,-4.87
2015_03_TB_HOU,2015,3,TB,-4.87,-6.034
2015_04_CAR_TB,2015,4,TB,-6.034,-5.418
2015_05_JAX_TB,2015,5,TB,-5.418,-6.557
2015_07_TB_WAS,2015,7,TB,-6.557,-10.256
2015_08_TB_ATL,2015,8,TB,-10.256,-12.779
2015_09_NYG_TB,2015,9,TB,-12.779,-11.757
2015_10_DAL_TB,2015,10,TB,-11.757,-10.312
2015_11_TB_PHI,2015,11,TB,-10.312,-9.764
2015_12_TB_IND,2015,12,TB,-9.764,-11.085
2015_13_ATL_TB,2015,13,TB,-11.085,-9.991
2015_14_NO_TB,2015,14,TB,-9.991,-10.179
2015_15_TB_LAR,2015,15,TB,-10.179,-11.938
2015_16_CHI_TB,2015,16,TB,-11.938,-11.978
2015_17_TB_CAR,2015,17,TB,-11.978,-12.755
2016_01_TB_ATL,2016,1,TB,-8.176,-9.495
2016_02_TB_ARI,2016,2,TB,-9.495,-11.128
